#                                    _                                            _
#   ___ __ _ ___ ___  __ _ _ __   __| |_ __ __ _        _____  ___ __   ___  _ __| |_ ___ _ __
#  / __/ _` / __/ __|/ _` | '_ \ / _` | '__/ _` |_____ / _ \ \/ / '_ \ / _ \| '__| __/ _ \ '__|
# | (_| (_| \__ \__ \ (_| | | | | (_| | | | (_| |_____|  __/>  <| |_) | (_) | |  | ||  __/ |
#  \___\__,_|___/___/\__,_|_| |_|\__,_|_|  \__,_|      \___/_/\_\ .__/ \___/|_|   \__\___|_|
#                                                               |_|
#
# TYPE cassandra_node_operation_latency_seconds summary
cassandra_table_disk_space_bytes{keyspace="system",table="size_estimates",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="peer_events",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs2",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_auth",table="roles",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs5",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs4",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_auth",table="resource_role_permissons_index",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="prepared_statements",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_schema",table="triggers",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 5090.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_schema",table="views",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 5049.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_schema",table="columns",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 21285.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="extpg",table="items",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="ecchronos",table="on_demand_repair_status",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="bwc",table="items",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="transferred_ranges",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="extpg_partition__1",table="notification_offset",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="sstable_activity",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="compaction_history",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="repairs",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_distributed",table="repair_history",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="ecchronos",table="reject_configuration",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs7",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs6",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs9",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cilrate",table="blobs8",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="local",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 6757.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="cil",table="schemaname",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_schema",table="types",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 16494.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="extpg",table="queue",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_auth",table="role_permissions",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system_auth",table="role_audit_whitelists_v2",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_disk_space_bytes{keyspace="system",table="peers",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_endpoint_generation Current endpoint generation number.
# TYPE cassandra_endpoint_generation gauge
cassandra_endpoint_generation{endpoint="192.168.225.83:7001",endpoint_datacenter="cil1",endpoint_rack="rack1",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.6703585E9 1670359387046

# HELP cassandra_endpoint_downtime_seconds_total Endpoint downtime (since server start).
# TYPE cassandra_endpoint_downtime_seconds_total counter
cassandra_endpoint_downtime_seconds_total{endpoint="192.168.225.83:7001",endpoint_datacenter="cil1",endpoint_rack="rack1",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_endpoint_active Endpoint activeness (0 = down, 1 = up).
# TYPE cassandra_endpoint_active gauge
cassandra_endpoint_active{endpoint="192.168.225.83:7001",endpoint_datacenter="cil1",endpoint_rack="rack1",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.0 1670359387046

# HELP cassandra_ecop_rejections_total The total number of request rejections
# TYPE cassandra_ecop_rejections_total counter
cassandra_ecop_rejections_total{mechanism="inbound",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_ecop_rejections_total{mechanism="open_file",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_ecop_rejections_total{mechanism="sep_queue",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_ecop_rejections_total{mechanism="disk",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_jvm_gc_collection_count Total number of collections that have occurred (since JVM start).
# TYPE cassandra_jvm_gc_collection_count counter
cassandra_jvm_gc_collection_count{collector="G1 Young Generation",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 138.0 1670359387046
cassandra_jvm_gc_collection_count{collector="G1 Old Generation",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_jvm_gc_estimated_collection_duration_seconds_total Estimated cumulative collection elapsed time (since JVM start).
# TYPE cassandra_jvm_gc_estimated_collection_duration_seconds_total counter
cassandra_jvm_gc_estimated_collection_duration_seconds_total{collector="G1 Young Generation",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2.087 1670359387046
cassandra_jvm_gc_estimated_collection_duration_seconds_total{collector="G1 Old Generation",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_jvm_gc_last_collection_duration_seconds Last collection duration.
# TYPE cassandra_jvm_gc_last_collection_duration_seconds gauge
cassandra_jvm_gc_last_collection_duration_seconds{collector="G1 Young Generation",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.008 1670359387046

# HELP cassandra_jvm_memory_pool_initial_bytes Initial size of the memory pool.
# TYPE cassandra_jvm_memory_pool_initial_bytes gauge
cassandra_jvm_memory_pool_initial_bytes{pool="CodeHeap 'non-nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2555904.0 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="G1 Survivor Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="CodeHeap 'profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2555904.0 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="Metaspace",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="G1 Eden Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2.8311552E7 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="G1 Old Gen",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 4.9597645E8 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="CodeHeap 'non-profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2555904.0 1670359387046
cassandra_jvm_memory_pool_initial_bytes{pool="Compressed Class Space",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046

# HELP cassandra_jvm_memory_pool_used_bytes Current memory pool usage.
# TYPE cassandra_jvm_memory_pool_used_bytes gauge
cassandra_jvm_memory_pool_used_bytes{pool="CodeHeap 'non-nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1512064.0 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="G1 Survivor Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1048576.0 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="CodeHeap 'profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 3.552397E7 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="Metaspace",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 7.148582E7 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="G1 Eden Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1048576.0 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="G1 Old Gen",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.447178E8 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="CodeHeap 'non-profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.2571264E7 1670359387046
cassandra_jvm_memory_pool_used_bytes{pool="Compressed Class Space",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 8303584.0 1670359387046

# TYPE cassandra_jvm_memory_pool_committed_bytes gauge
cassandra_jvm_memory_pool_committed_bytes{pool="CodeHeap 'non-nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2555904.0 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="G1 Survivor Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1048576.0 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="CodeHeap 'profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 3.5782656E7 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="Metaspace",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 7.418675E7 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="G1 Eden Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 2.1076378E8 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="G1 Old Gen",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 3.1247565E8 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="CodeHeap 'non-profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.2582912E7 1670359387046
cassandra_jvm_memory_pool_committed_bytes{pool="Compressed Class Space",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 9437184.0 1670359387046

# HELP cassandra_jvm_memory_pool_maximum_bytes Maximum size of the memory pool.
# TYPE cassandra_jvm_memory_pool_maximum_bytes gauge
cassandra_jvm_memory_pool_maximum_bytes{pool="CodeHeap 'non-nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 5828608.0 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="G1 Survivor Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} NaN 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="CodeHeap 'profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.2291277E8 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="Metaspace",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} NaN 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="G1 Eden Space",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} NaN 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="G1 Old Gen",type="HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 5.24288E8 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="CodeHeap 'non-profiled nmethods'",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.2291686E8 1670359387046
cassandra_jvm_memory_pool_maximum_bytes{pool="Compressed Class Space",type="NON_HEAP",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 1.0737418E9 1670359387046

# TYPE cassandra_table_estimated_pending_compactions gauge
cassandra_table_estimated_pending_compactions{keyspace="system",table="peer_events_v2",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="tables",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="built_views",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_traces",table="sessions",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="ecchronos",table="lock_priority",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="keyspaces",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg",table="notification_offset",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="available_ranges_v2",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_schema",table="functions",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="transferred_ranges_v2",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_auth",table="role_members",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="peers",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_traces",table="events",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_distributed",table="repair_history",compaction_strategy_class="org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="bwc",table="notification_offset",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_auth",table="role_permissions",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs4",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_auth",table="role_audit_whitelists_v2",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="compaction_history",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system_distributed",table="parent_repair_history",compaction_strategy_class="org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="system",table="local",compaction_strategy_class="org.apache.cassandra.db.compaction.SizeTieredCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="cilrate_part__1",table="blobs1",compaction_strategy_class="org.apache.cassandra.db.compaction.LeveledCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
cassandra_table_estimated_pending_compactions{keyspace="extpg",table="topics",compaction_strategy_class="org.apache.cassandra.db.compaction.TimeWindowCompactionStrategy",table_type="table",cassandra_cluster="eric-bss-cil-database-cd",cassandra_node="192.168.225.83:7001",cassandra_datacenter="cil1",cassandra_rack="rack1"} 0.0 1670359387046
